# dft_x model_x dft_y model_y dft_z model_z diff_x diff_y diff_z
0.050417 0.043576 -0.255431 -0.269511 -0.011159 -0.015929 0.006842 0.014080 0.004770
-0.275440 -0.253007 -0.404005 -0.390726 -0.090985 -0.091383 0.022434 0.013279 0.000398
-0.201135 -0.250675 0.153688 0.141762 0.214577 0.218110 0.049540 0.011926 0.003533
0.290141 0.271557 0.192849 0.171227 0.260229 0.254370 0.018583 0.021622 0.005859
-0.424480 -0.369006 0.084828 0.087700 -0.408211 -0.389444 0.055474 0.002872 0.018767
0.126509 0.119273 0.296199 0.254471 0.646485 0.623097 0.007236 0.041728 0.023388
-0.203062 -0.158375 -0.182922 -0.131832 -0.242662 -0.242586 0.044687 0.051090 0.000076
-0.082371 -0.104197 0.165893 0.162156 0.046621 0.056787 0.021826 0.003737 0.010165
0.007667 -0.021978 0.147291 0.136692 -0.136036 -0.102779 0.029645 0.010598 0.033257
-0.379677 -0.384883 0.190455 0.190858 -0.165404 -0.164744 0.005206 0.000403 0.000660
-0.358956 -0.375726 -0.146762 -0.117145 -0.416611 -0.401035 0.016770 0.029618 0.015576
0.057340 0.068368 -0.006344 0.001066 -0.206382 -0.197521 0.011028 0.007409 0.008861
-0.005947 0.005060 -0.177706 -0.150442 0.021407 0.025660 0.011008 0.027264 0.004252
0.570819 0.544700 0.353621 0.343802 -0.301269 -0.313779 0.026119 0.009819 0.012510
-0.004736 -0.005277 0.024913 0.029147 0.133566 0.146685 0.000541 0.004234 0.013120
-0.247819 -0.224955 -0.083701 -0.073915 -0.114534 -0.132762 0.022864 0.009786 0.018228
-0.454899 -0.438493 -0.055687 -0.050173 -0.315273 -0.285666 0.016405 0.005514 0.029607
-0.214925 -0.210771 -0.030535 -0.039880 -0.040557 -0.059686 0.004155 0.009344 0.019128
0.287568 0.287715 -0.266052 -0.272523 0.491419 0.464163 0.000147 0.006471 0.027256
-0.138557 -0.128944 0.012498 0.016234 -0.280578 -0.263536 0.009613 0.003736 0.017041
0.007749 0.005971 0.198216 0.203470 -0.322460 -0.310319 0.001778 0.005254 0.012141
0.233226 0.224624 -0.026613 -0.027083 -0.284251 -0.262618 0.008602 0.000470 0.021633
0.027408 0.008430 -0.223651 -0.255343 -0.079386 -0.071571 0.018978 0.031692 0.007815
0.605274 0.624329 -0.016430 -0.025411 -0.415025 -0.410965 0.019056 0.008981 0.004060
0.457772 0.447864 0.074597 0.104666 -0.141725 -0.140606 0.009908 0.030069 0.001119
-0.354809 -0.360720 0.123743 0.103443 0.168625 0.166467 0.005911 0.020300 0.002158
0.344702 0.371842 0.063763 0.061588 0.413998 0.418618 0.027141 0.002175 0.004620
-0.130987 -0.162833 -0.371459 -0.364232 0.007815 -0.027626 0.031846 0.007227 0.035441
0.083100 0.075033 0.151322 0.128262 -0.429560 -0.421017 0.008067 0.023061 0.008543
-0.071281 -0.079077 -0.211552 -0.210549 -0.259206 -0.231033 0.007796 0.001004 0.028173
-0.294691 -0.299330 0.118365 0.118373 0.040042 0.043645 0.004639 0.000008 0.003603
-0.188160 -0.187433 0.325539 0.331651 -0.802987 -0.804465 0.000727 0.006111 0.001478
0.025991 0.026312 0.011968 0.002138 -0.067845 -0.066660 0.000321 0.009830 0.001186
-0.504448 -0.496912 -0.409621 -0.393378 -0.157533 -0.196454 0.007535 0.016242 0.038921
-0.435892 -0.444564 -0.310111 -0.301518 0.233856 0.244250 0.008672 0.008593 0.010394
-0.580082 -0.584828 0.306810 0.306513 0.061736 0.063681 0.004746 0.000296 0.001946
0.434203 0.439318 0.142157 0.125283 0.473847 0.457855 0.005115 0.016874 0.015992
-0.299063 -0.301000 -0.051052 -0.043175 0.017773 0.019583 0.001937 0.007877 0.001810
-0.037237 -0.030824 0.143755 0.143150 -0.036900 -0.036225 0.006413 0.000605 0.000675
-0.027434 -0.031296 0.223137 0.217046 0.097226 0.095619 0.003862 0.006091 0.001606
-0.109098 -0.092763 0.458534 0.443827 0.708263 0.700016 0.016336 0.014707 0.008246
-0.147104 -0.097262 0.240360 0.218713 -0.035010 -0.029643 0.049842 0.021647 0.005367
-0.143240 -0.129787 0.520960 0.492480 -0.158201 -0.176464 0.013452 0.028480 0.018263
0.403070 0.410209 -0.204527 -0.220376 -0.009331 -0.009763 0.007139 0.015848 0.000432
-0.039271 0.000832 0.181851 0.172635 0.092023 0.038722 0.040103 0.009215 0.053301
-0.063678 -0.066935 -0.085549 -0.094927 -0.008541 -0.039423 0.003257 0.009378 0.030883
-0.016683 -0.024550 0.001003 0.013010 0.243213 0.260221 0.007867 0.012008 0.017008
0.028846 0.033270 0.051667 0.030108 0.183960 0.174125 0.004424 0.021560 0.009835
0.110174 0.089434 -0.150124 -0.138277 -0.179921 -0.146476 0.020740 0.011846 0.033445
-0.083250 -0.114115 0.238617 0.231517 0.101532 0.092801 0.030864 0.007100 0.008731
-0.028476 0.014347 0.233744 0.224944 -0.051946 -0.027160 0.042823 0.008800 0.024786
0.014279 0.041620 0.221404 0.251814 -0.083321 -0.070056 0.027340 0.030409 0.013265
-0.063670 -0.058424 -0.090305 -0.039023 -0.170057 -0.165840 0.005246 0.051281 0.004217
0.204010 0.226207 -0.269596 -0.255477 -0.244114 -0.240312 0.022197 0.014119 0.003802
-0.219545 -0.235456 0.165861 0.174653 -0.397252 -0.396930 0.015911 0.008792 0.000322
-0.318565 -0.323670 0.020216 0.021664 -0.221588 -0.242037 0.005105 0.001448 0.020448
0.121837 0.109065 0.206331 0.199841 -0.104543 -0.095518 0.012771 0.006490 0.009026
-0.063793 -0.062235 -0.023247 -0.034996 0.019023 0.027019 0.001558 0.011749 0.007996
-0.258534 -0.241716 0.465208 0.462913 -0.441636 -0.427133 0.016818 0.002295 0.014503
-0.099773 -0.106015 0.531743 0.510886 0.080968 0.081770 0.006242 0.020857 0.000802
0.304943 0.319146 -0.045969 -0.036250 -0.340516 -0.355729 0.014203 0.009719 0.015213
-0.463530 -0.458728 -0.422847 -0.401723 -0.337604 -0.310852 0.004802 0.021124 0.026752
-0.187927 -0.211465 0.401037 0.386400 0.179656 0.188756 0.023538 0.014636 0.009100
-0.769048 -0.721027 -0.344575 -0.303435 0.162289 0.169154 0.048021 0.041141 0.006865
-0.205355 -0.189625 -0.332424 -0.347820 -0.166649 -0.129768 0.015730 0.015395 0.036881
0.225713 0.205837 0.089582 0.095388 0.847998 0.820345 0.019876 0.005806 0.027653
-0.081321 -0.070629 -0.398465 -0.393749 0.025946 0.039555 0.010692 0.004716 0.013609
0.099120 0.110532 0.503621 0.535473 0.077047 0.095638 0.011412 0.031852 0.018591
-0.005913 -0.048643 0.178810 0.205369 0.041351 0.049133 0.042730 0.026559 0.007782
0.393408 0.386451 0.262231 0.278750 -0.228471 -0.200746 0.006957 0.016519 0.027724
-0.029911 -0.012572 0.136294 0.151312 0.160861 0.172502 0.017339 0.015019 0.011641
0.059001 0.046330 -0.142903 -0.129829 -0.201084 -0.163144 0.012671 0.013074 0.037940
0.093266 0.102224 0.056616 0.047758 -0.113398 -0.113561 0.008958 0.008858 0.000163
0.100517 0.081164 0.122081 0.152317 -0.056199 -0.061931 0.019353 0.030236 0.005732
0.852612 0.823333 -0.227717 -0.229358 -0.007237 0.000770 0.029279 0.001640 0.008007
-0.000035 0.015439 0.328761 0.313921 -0.283008 -0.282796 0.015474 0.014840 0.000212
0.554704 0.550514 -0.318684 -0.310329 0.284848 0.280507 0.004190 0.008354 0.004341
0.262382 0.260712 0.226833 0.213974 0.117293 0.120713 0.001670 0.012859 0.003420
0.047115 0.058890 -0.311807 -0.331651 -0.335503 -0.334649 0.011775 0.019844 0.000854
0.277052 0.267064 0.139525 0.144727 0.543127 0.530799 0.009988 0.005201 0.012328
0.294712 0.288984 -0.402037 -0.398853 0.446209 0.428316 0.005728 0.003184 0.017892
-0.000322 0.004524 0.400480 0.384351 0.083622 0.050416 0.004846 0.016128 0.033205
-0.028259 -0.031629 0.116451 0.107647 -0.685838 -0.692913 0.003369 0.008804 0.007075
0.249185 0.247761 0.056800 0.062743 0.046066 0.047196 0.001424 0.005943 0.001130
0.043766 0.067140 0.056544 0.063434 -0.171297 -0.168310 0.023375 0.006890 0.002988
0.191998 0.172498 0.636580 0.606831 0.244511 0.223496 0.019500 0.029749 0.021015
-0.036543 0.000042 0.093333 0.126484 0.097728 0.094781 0.036584 0.033150 0.002947
-0.267616 -0.293463 -0.019887 -0.020849 -0.203950 -0.197437 0.025848 0.000962 0.006513
-0.179866 -0.172395 -0.052608 -0.036881 -0.582305 -0.597761 0.007471 0.015727 0.015456
0.189883 0.157500 0.107455 0.103695 -0.048475 -0.071815 0.032383 0.003761 0.023340
-0.022418 -0.020099 0.407321 0.411252 -0.191622 -0.171947 0.002319 0.003931 0.019674
0.145405 0.175810 0.122022 0.122196 -0.327914 -0.312333 0.030405 0.000174 0.015580
-0.135706 -0.139977 0.056756 0.052963 0.060148 0.052104 0.004271 0.003793 0.008044
0.524537 0.530175 -0.534681 -0.535498 0.047333 0.052654 0.005638 0.000817 0.005321
0.007637 0.002073 0.155303 0.155763 -0.033353 -0.022585 0.005564 0.000460 0.010768
0.071926 0.080457 0.116094 0.117930 0.379358 0.364821 0.008532 0.001837 0.014537
-0.094889 -0.104455 0.610629 0.587659 -0.076613 -0.056764 0.009566 0.022971 0.019849
-0.049872 -0.051708 -0.232639 -0.237223 0.086647 0.098337 0.001836 0.004583 0.011690
-0.000891 0.025398 -0.117245 -0.121458 0.186319 0.176021 0.026289 0.004212 0.010298
-0.005067 -0.012751 0.048739 0.050273 0.202873 0.183963 0.007684 0.001534 0.018910
0.069555 0.065951 -0.087528 -0.095046 0.125558 0.115504 0.003604 0.007518 0.010054
-0.168194 -0.161845 -0.072636 -0.055185 -0.106749 -0.104604 0.006349 0.017451 0.002145
0.235477 0.223604 0.416007 0.344347 0.642426 0.638181 0.011873 0.071659 0.004245
0.309196 0.353410 0.476690 0.452741 -0.019221 -0.012969 0.044214 0.023949 0.006252
0.222061 0.238515 -0.176875 -0.199377 0.028111 0.010301 0.016454 0.022502 0.017810
0.256136 0.206790 0.387415 0.379784 -0.225659 -0.222397 0.049346 0.007631 0.003262
0.393660 0.395191 0.103189 0.119964 0.239654 0.237366 0.001531 0.016775 0.002288
-0.268720 -0.247694 -0.188386 -0.177786 -0.426387 -0.405234 0.021027 0.010600 0.021153
0.551601 0.522518 0.031158 -0.035426 0.214040 0.206955 0.029082 0.066583 0.007085
-0.415754 -0.453890 -0.228722 -0.202263 0.146697 0.136312 0.038135 0.026459 0.010385
-0.042755 -0.010898 0.594534 0.548702 0.073980 0.074748 0.031857 0.045832 0.000767
-0.308399 -0.268193 0.534782 0.576549 0.445722 0.462183 0.040205 0.041767 0.016461
-0.348982 -0.350224 -0.206547 -0.222292 0.135055 0.130601 0.001241 0.015745 0.004455
0.046598 0.040208 -0.050546 -0.051262 -0.630852 -0.649974 0.006390 0.000716 0.019122
0.093874 0.080585 0.130566 0.134405 0.342154 0.348627 0.013289 0.003840 0.006473
0.162296 0.156218 -0.228338 -0.229976 0.472498 0.469933 0.006077 0.001638 0.002565
-0.065010 -0.066803 0.093694 0.090946 -0.528329 -0.517910 0.001792 0.002748 0.010419
0.391871 0.395843 -0.168042 -0.154699 0.125514 0.127884 0.003972 0.013343 0.002370
-0.231407 -0.208150 0.125174 0.117413 0.224828 0.221522 0.023257 0.007761 0.003306
0.282302 0.294112 0.407920 0.410579 -0.382234 -0.369777 0.011810 0.002659 0.012457
0.127048 0.115471 0.068297 0.081532 -0.011436 -0.019321 0.011578 0.013235 0.007885
0.283275 0.299741 0.405799 0.418970 0.300862 0.289537 0.016466 0.013171 0.011324
0.338668 0.321065 -0.044321 -0.044757 0.776798 0.768012 0.017603 0.000436 0.008786
0.110084 0.143298 -0.198167 -0.204833 0.168758 0.187818 0.033214 0.006666 0.019060
0.137950 0.140079 0.391696 0.415934 -0.258655 -0.264139 0.002129 0.024238 0.005483
0.097991 0.054981 -0.171195 -0.156772 -0.195796 -0.239773 0.043010 0.014423 0.043978
-0.286825 -0.309111 -0.203386 -0.188302 -0.013129 0.043310 0.022286 0.015084 0.056438
-0.149576 -0.183498 -0.012131 -0.067747 0.019327 0.059876 0.033922 0.055615 0.040549
0.283276 0.263292 0.250043 0.259337 0.503221 0.542650 0.019984 0.009293 0.039429
0.262731 0.264461 0.094319 0.074255 -0.184723 -0.175229 0.001730 0.020064 0.009494
0.073151 0.115790 -0.553081 -0.490112 0.142514 0.185845 0.042639 0.062969 0.043331
0.045835 0.023401 -0.134031 -0.137968 0.130905 0.120729 0.022434 0.003937 0.010175
-0.057118 -0.079864 0.367049 0.349028 0.129316 0.132239 0.022745 0.018021 0.002924
0.184223 0.155697 0.468460 0.438298 -0.077641 -0.085956 0.028525 0.030162 0.008315
-0.177575 -0.189190 0.236388 0.239702 0.115292 0.119994 0.011615 0.003314 0.004702
-0.283549 -0.283995 0.434503 0.439377 0.425681 0.415101 0.000446 0.004874 0.010580
-0.231767 -0.221625 -0.578828 -0.582692 0.115994 0.117859 0.010143 0.003864 0.001865
0.156860 0.148131 0.127966 0.123141 -0.405057 -0.413628 0.008729 0.004824 0.008571
0.217580 0.235088 -0.182010 -0.174999 0.359872 0.364569 0.017507 0.007011 0.004697
0.465030 0.476230 -0.117242 -0.115453 -0.020737 -0.011273 0.011201 0.001789 0.009464
0.270628 0.253489 -0.600189 -0.603677 -0.422511 -0.446494 0.017139 0.003488 0.023983
0.110853 0.144630 -0.204758 -0.150987 -0.220254 -0.189061 0.033777 0.053771 0.031193
-0.059976 -0.055404 -0.145379 -0.163966 0.345089 0.350479 0.004572 0.018586 0.005390
-0.259901 -0.304939 0.249058 0.221040 -0.208300 -0.178446 0.045037 0.028018 0.029854
-0.033664 -0.028700 -0.137461 -0.127309 0.089705 0.080437 0.004964 0.010152 0.009268
-0.203192 -0.238191 -0.188079 -0.170115 -0.100364 -0.119123 0.034999 0.017965 0.018759
-0.846646 -0.852158 -0.068085 -0.075620 0.250356 0.244452 0.005513 0.007535 0.005905
0.049912 0.070343 0.168089 0.167474 0.010071 0.049337 0.020431 0.000616 0.039267
0.055848 0.083759 -0.618431 -0.582300 0.416812 0.475214 0.027912 0.036131 0.058402
-0.012666 -0.016613 -0.188788 -0.194769 0.315381 0.283358 0.003947 0.005981 0.032024
-0.401505 -0.408647 -0.080398 -0.105104 -0.261676 -0.236015 0.007142 0.024707 0.025661
-0.051959 -0.057086 -0.014501 0.000353 0.261318 0.250895 0.005127 0.014854 0.010423
-0.592261 -0.586878 -0.078193 -0.072473 -0.027163 -0.034972 0.005383 0.005720 0.007809
-0.311382 -0.291743 0.063261 0.071411 0.358788 0.356731 0.019640 0.008150 0.002057
0.116409 0.112903 0.213061 0.220383 -0.311422 -0.313522 0.003505 0.007322 0.002100
-0.576586 -0.563880 0.006014 0.018923 -0.405262 -0.408011 0.012706 0.012909 0.002748
0.152133 0.156321 0.251924 0.240955 -0.111285 -0.120155 0.004188 0.010970 0.008870
0.225483 0.230836 0.250817 0.236516 -0.099248 -0.112008 0.005353 0.014301 0.012760
-0.358018 -0.376051 0.352597 0.349312 0.014067 0.032023 0.018032 0.003286 0.017956
-0.002212 0.014508 -0.476732 -0.453618 -0.381308 -0.354872 0.016719 0.023114 0.026436
0.287266 0.288905 -0.294616 -0.295586 -0.220960 -0.214043 0.001639 0.000970 0.006918
0.246044 0.280312 -0.515488 -0.473200 -0.090440 -0.112108 0.034267 0.042287 0.021667
-0.100905 -0.135409 -0.112484 -0.113281 -0.383665 -0.336462 0.034505 0.000797 0.047203
-0.025132 -0.050682 -0.686746 -0.654587 0.548375 0.520755 0.025550 0.032160 0.027620
-0.095344 -0.104650 -0.454121 -0.435317 -0.320811 -0.339816 0.009306 0.018804 0.019005
-0.122515 -0.133514 0.218077 0.209128 0.112778 0.128133 0.010999 0.008949 0.015355
-0.153179 -0.180536 0.025231 0.043312 -0.493009 -0.458870 0.027357 0.018082 0.034139
-0.007864 -0.063448 0.064348 0.085244 -0.055146 -0.060835 0.055585 0.020897 0.005689
-0.048362 -0.067471 0.136669 0.144637 0.393889 0.404252 0.019108 0.007968 0.010363
0.238327 0.262400 0.104170 0.114924 -0.336061 -0.276501 0.024073 0.010754 0.059560
-0.010956 -0.020715 0.690251 0.625339 0.421839 0.423846 0.009759 0.064912 0.002007
0.198800 0.195743 -0.122618 -0.135240 -0.220917 -0.236719 0.003057 0.012622 0.015802
0.005272 0.027654 0.160118 0.162411 0.300951 0.271674 0.022382 0.002293 0.029277
0.248457 0.232980 -0.623752 -0.618542 -0.450328 -0.439381 0.015477 0.005210 0.010947
-0.214401 -0.225797 0.319209 0.298716 -0.352247 -0.345872 0.011396 0.020492 0.006375
0.045098 0.021937 0.089905 0.080280 0.464818 0.458808 0.023161 0.009625 0.006010
-0.090718 -0.100402 0.547333 0.543925 -0.207361 -0.174331 0.009684 0.003407 0.033030
-0.146637 -0.134101 0.252172 0.237871 -0.342034 -0.333167 0.012536 0.014301 0.008867
-0.073258 -0.086662 0.053700 0.056182 0.034260 0.038952 0.013404 0.002482 0.004691
-0.070685 -0.070667 -0.047068 -0.040326 -0.092328 -0.085253 0.000018 0.006743 0.007075
-0.091067 -0.068527 0.647721 0.634790 -0.171307 -0.169057 0.022540 0.012931 0.002251
0.134221 0.156628 -0.242783 -0.247324 0.088649 0.094501 0.022406 0.004541 0.005852
0.020486 0.021458 0.131392 0.113925 -0.278398 -0.294749 0.000972 0.017468 0.016351
0.299955 0.329884 -0.297735 -0.275237 -0.081539 -0.080464 0.029928 0.022498 0.001075
0.200716 0.212794 -0.793823 -0.781158 -0.202394 -0.205889 0.012079 0.012665 0.003495
0.052770 0.050336 -0.023413 -0.023217 -0.205072 -0.273301 0.002434 0.000197 0.068229
-0.542010 -0.568592 -0.392230 -0.378118 -0.013460 -0.016490 0.026583 0.014112 0.003030
-0.091195 -0.062760 -0.473935 -0.435561 0.120010 0.165345 0.028436 0.038374 0.045335
0.083525 0.077417 -0.320459 -0.311842 -0.301359 -0.275939 0.006108 0.008617 0.025420
-0.239224 -0.236004 0.199497 0.201103 -0.087333 -0.047078 0.003220 0.001606 0.040255
0.152927 0.195913 -0.776590 -0.800182 0.201850 0.201093 0.042985 0.023592 0.000757
0.209635 0.234045 -0.424326 -0.446381 -0.011512 -0.008157 0.024410 0.022054 0.003354
-0.113143 -0.144262 -0.077711 -0.075875 0.360183 0.320300 0.031119 0.001835 0.039883
-0.448129 -0.458382 -0.152742 -0.149887 -0.307576 -0.319836 0.010253 0.002855 0.012259
-0.129228 -0.118864 0.236652 0.228200 -0.531952 -0.518952 0.010364 0.008451 0.013000
0.098496 0.080630 -0.197197 -0.199075 -0.451195 -0.461536 0.017866 0.001878 0.010341
0.096273 0.093467 -0.171159 -0.177860 -0.069158 -0.061180 0.002805 0.006701 0.007978
-0.378640 -0.362450 0.105431 0.091550 -0.568801 -0.542866 0.016190 0.013881 0.025934
0.219330 0.206283 -0.274729 -0.294247 -0.032304 -0.054906 0.013047 0.019518 0.022601
0.708826 0.712906 0.063486 0.054542 0.095490 0.103089 0.004080 0.008944 0.007599
0.131114 0.135708 -0.319299 -0.309879 -0.049634 -0.062554 0.004594 0.009420 0.012921
-0.248548 -0.241373 0.065773 0.083495 -0.159369 -0.156194 0.007175 0.017722 0.003175
-0.225948 -0.227209 0.148534 0.158010 -0.186155 -0.195391 0.001261 0.009475 0.009236
-0.733038 -0.719479 0.047518 0.032056 -0.261356 -0.290515 0.013560 0.015462 0.029159
-0.117943 -0.079492 -0.655344 -0.647350 0.017064 -0.009573 0.038451 0.007993 0.026637
0.413408 0.394156 -0.010472 -0.049791 0.264403 0.261994 0.019252 0.039319 0.002409
-0.366362 -0.382595 -0.090048 -0.082327 0.316261 0.333537 0.016233 0.007721 0.017275
0.195558 0.201642 -0.117977 -0.113909 -0.134209 -0.115817 0.006084 0.004068 0.018392
-0.117797 -0.141894 0.253459 0.275217 0.200199 0.221760 0.024097 0.021757 0.021561
-0.012867 -0.012873 0.125539 0.137531 0.122025 0.139289 0.000006 0.011992 0.017264
0.178352 0.185767 1.162461 1.174443 0.343346 0.332349 0.007415 0.011982 0.010998
0.434934 0.419267 -0.245560 -0.261202 -0.157472 -0.130674 0.015667 0.015642 0.026798
0.359125 0.347317 -0.375391 -0.372387 -0.214389 -0.218976 0.011808 0.003003 0.004588
0.368434 0.367588 -0.228053 -0.224899 0.431951 0.418978 0.000846 0.003154 0.012973
0.193415 0.166128 0.519111 0.501064 -0.887801 -0.862413 0.027287 0.018048 0.025388
0.365723 0.371743 -0.556309 -0.549495 -0.001644 0.005521 0.006020 0.006813 0.007165
0.109954 0.107524 -0.655927 -0.668993 -0.198924 -0.188606 0.002431 0.013066 0.010318
-0.102739 -0.093394 0.182945 0.178762 -0.337404 -0.327166 0.009345 0.004183 0.010238
0.430179 0.431126 -0.241561 -0.235494 -0.539491 -0.548389 0.000947 0.006067 0.008898
-0.250171 -0.248921 -0.075383 -0.081194 -0.374720 -0.362212 0.001250 0.005812 0.012508
-0.444507 -0.451111 0.134631 0.139830 0.505995 0.505139 0.006604 0.005199 0.000856
0.482097 0.483910 0.304625 0.274948 -0.350805 -0.391410 0.001813 0.029677 0.040605
0.170921 0.121395 0.228320 0.196286 0.100564 0.124623 0.049526 0.032034 0.024059
0.218262 0.249269 -0.055124 -0.031412 0.093656 0.092197 0.031006 0.023712 0.001459
-0.122830 -0.079598 -0.637986 -0.616422 0.061665 0.013504 0.043232 0.021564 0.048161
0.220107 0.204823 -0.109837 -0.102550 0.472480 0.456970 0.015284 0.007287 0.015510
-0.292822 -0.290247 -0.361718 -0.376984 -0.156165 -0.143603 0.002575 0.015267 0.012562
0.376537 0.337857 -0.105264 -0.124467 0.079389 0.080595 0.038680 0.019204 0.001206
-0.191975 -0.180068 -0.163159 -0.106007 0.097830 0.101117 0.011907 0.057152 0.003287
0.530032 0.586025 -0.020820 0.028720 0.683436 0.702103 0.055993 0.049539 0.018667
0.282213 0.297660 1.153810 1.170537 -0.657951 -0.626381 0.015447 0.016727 0.031570
0.275518 0.295283 0.316021 0.269925 -0.473996 -0.460390 0.019765 0.046096 0.013606
0.455177 0.486204 -0.004510 -0.030037 -0.510799 -0.551211 0.031028 0.025527 0.040412
0.952308 0.932417 0.202279 0.208820 0.316713 0.307200 0.019891 0.006541 0.009513
-0.112553 -0.116759 -0.059152 -0.061414 0.398472 0.405038 0.004206 0.002262 0.006566
-0.340117 -0.327628 0.052459 0.062434 0.099388 0.084398 0.012490 0.009976 0.014990
0.223907 0.226667 -0.190246 -0.212017 -0.438572 -0.451355 0.002760 0.021771 0.012783
0.104518 0.096195 -0.100172 -0.105120 0.265281 0.275001 0.008322 0.004948 0.009720
-0.256807 -0.246319 0.682565 0.697677 -0.428241 -0.400920 0.010488 0.015112 0.027321
-0.335957 -0.339913 -0.317114 -0.323259 0.185116 0.192642 0.003956 0.006145 0.007526
-0.317735 -0.342701 -0.142325 -0.154557 0.020305 0.022850 0.024966 0.012232 0.002544
0.047904 0.076828 -0.579937 -0.598976 0.046176 0.018686 0.028924 0.019039 0.027490
0.058414 0.041143 -0.225177 -0.192600 0.141082 0.113154 0.017271 0.032577 0.027929
-0.361526 -0.364367 -0.231410 -0.206893 0.123878 0.128470 0.002841 0.024517 0.004592
-0.167229 -0.160295 -0.039261 -0.043607 -0.022544 -0.063221 0.006934 0.004346 0.040677
0.045162 0.030476 0.024077 0.017778 0.729276 0.693969 0.014686 0.006298 0.035307
-1.041922 -1.030657 0.106063 0.098729 0.383221 0.352224 0.011265 0.007334 0.030996
-0.478233 -0.488568 0.790075 0.776904 0.250329 0.266793 0.010334 0.013171 0.016463
-0.000106 0.040823 -0.084705 -0.122798 0.342093 0.354438 0.040929 0.038093 0.012345
