atom_id_ref,layer,component,ΔBEC_xx,x,y,ΔBEC_xy,ΔBEC_xz,ΔBEC_yx,ΔBEC_yy,ΔBEC_yz,ΔBEC_zx,ΔBEC_zy,ΔBEC_zz
28352,B,xz,,21.1912,111.736,,-0.0198679,,,,,,
28354,B,xz,,19.2647,113.662,,-0.0552659,,,,,,
28834,B,xz,,23.1177,113.662,,-0.3899284,,,,,,
28832,B,xz,,25.0442,111.736,,0.1386367,,,,,,
29314,B,xz,,26.9706,113.662,,-0.0552556,,,,,,
29312,B,xz,,28.8971,111.736,,-0.019442099999999997,,,,,,
29792,B,xz,,32.7501,111.736,,0.1413531,,,,,,
29794,B,xz,,30.8236,113.662,,-0.3935613,,,,,,
30272,B,xz,,36.603,111.736,,-0.0222966,,,,,,
30274,B,xz,,34.6765,113.662,,-0.0547442,,,,,,
28364,B,xz,,21.1912,115.588,,0.1397543,,,,,,
28366,B,xz,,19.2647,117.515,,-0.39087940000000004,,,,,,
28376,B,xz,,21.1912,119.441,,-0.022253999999999996,,,,,,
28846,B,xz,,23.1177,117.515,,-0.0526901,,,,,,
28844,B,xz,,25.0442,115.588,,-0.0195922,,,,,,
28856,B,xz,,25.0442,119.441,,0.1407094,,,,,,
29326,B,xz,,26.9706,117.515,,-0.3917793,,,,,,
29324,B,xz,,28.8971,115.588,,0.1407923,,,,,,
29336,B,xz,,28.8971,119.441,,-0.0207345,,,,,,
29804,B,xz,,32.7501,115.588,,-0.021142299999999996,,,,,,
29806,B,xz,,30.8236,117.515,,-0.054903999999999994,,,,,,
29816,B,xz,,32.7501,119.441,,0.145759,,,,,,
30284,B,xz,,36.603,115.588,,0.1472581,,,,,,
30286,B,xz,,34.6765,117.515,,-0.3980199,,,,,,
30296,B,xz,,36.603,119.441,,-0.0244256,,,,,,
28378,B,xz,,19.2647,121.368,,-0.0527571,,,,,,
28388,B,xz,,21.1912,123.294,,0.1390974,,,,,,
28858,B,xz,,23.1177,121.368,,-0.38587550000000004,,,,,,
28868,B,xz,,25.0442,123.294,,-0.0282901,,,,,,
29338,B,xz,,26.9706,121.368,,-0.0532838,,,,,,
29348,B,xz,,28.8971,123.294,,0.1431325,,,,,,
29818,B,xz,,30.8236,121.368,,-0.39026910000000004,,,,,,
29828,B,xz,,32.7501,123.294,,-0.0288326,,,,,,
30298,B,xz,,34.6765,121.368,,-0.0554566,,,,,,
30308,B,xz,,36.603,123.294,,0.1514593,,,,,,
28390,B,xz,,19.2647,125.221,,-0.386167,,,,,,
28400,B,xz,,21.1912,127.147,,-0.0335525,,,,,,
28402,B,xz,,19.2647,129.074,,-0.10145660000000001,,,,,,
28870,B,xz,,23.1177,125.221,,-0.033508300000000005,,,,,,
28882,B,xz,,23.1177,129.074,,-0.2182581,,,,,,
28880,B,xz,,25.0442,127.147,,0.1426841,,,,,,
29350,B,xz,,26.9706,125.221,,-0.38759889999999997,,,,,,
29362,B,xz,,26.9706,129.074,,-0.0996611,,,,,,
29360,B,xz,,28.8971,127.147,,-0.037039499999999996,,,,,,
29830,B,xz,,30.8236,125.221,,-0.0351604,,,,,,
29840,B,xz,,32.7501,127.147,,0.1485041,,,,,,
29842,B,xz,,30.8236,129.074,,-0.2234498,,,,,,
30310,B,xz,,34.6765,125.221,,-0.3937367,,,,,,
30320,B,xz,,36.603,127.147,,-0.042544,,,,,,
30322,B,xz,,34.6765,129.074,,-0.0994123,,,,,,
28412,B,xz,,21.1912,131.0,,-0.0262888,,,,,,
28414,B,xz,,19.2647,132.927,,-0.3738131,,,,,,
28894,B,xz,,23.1177,132.927,,-0.008854500000000001,,,,,,
28892,B,xz,,25.0442,131.0,,0.0737964,,,,,,
29374,B,xz,,26.9706,132.927,,-0.3731099,,,,,,
29372,B,xz,,28.8971,131.0,,-0.026437500000000003,,,,,,
29852,B,xz,,32.7501,131.0,,0.070209,,,,,,
29854,B,xz,,30.8236,132.927,,-0.010467699999999996,,,,,,
30332,B,xz,,36.603,131.0,,-0.0273776,,,,,,
30334,B,xz,,34.6765,132.927,,-0.3690735,,,,,,
28424,B,xz,,21.1912,134.853,,0.1326169,,,,,,
28426,B,xz,,19.2647,136.78,,-0.068611,,,,,,
28436,B,xz,,21.1912,138.706,,-0.014121399999999997,,,,,,
28906,B,xz,,23.1177,136.78,,-0.36715260000000005,,,,,,
28904,B,xz,,25.0442,134.853,,-0.0214754,,,,,,
28916,B,xz,,25.0442,138.706,,0.1356248,,,,,,
29386,B,xz,,26.9706,136.78,,-0.06788,,,,,,
29384,B,xz,,28.8971,134.853,,0.13453679999999998,,,,,,
29396,B,xz,,28.8971,138.706,,-0.016288200000000003,,,,,,
29864,B,xz,,32.7501,134.853,,-0.0221369,,,,,,
29866,B,xz,,30.8236,136.78,,-0.3673962,,,,,,
29876,B,xz,,32.7501,138.706,,0.1348749,,,,,,
30344,B,xz,,36.603,134.853,,0.1319545,,,,,,
30346,B,xz,,34.6765,136.78,,-0.0675931,,,,,,
30356,B,xz,,36.603,138.706,,-0.0168064,,,,,,
28438,B,xz,,19.2647,140.633,,-0.3874436,,,,,,
28448,B,xz,,21.1912,142.559,,0.1307616,,,,,,
28918,B,xz,,23.1177,140.633,,-0.04945759999999999,,,,,,
28928,B,xz,,25.0442,142.559,,-0.013776100000000001,,,,,,
29398,B,xz,,26.9706,140.633,,-0.3858155,,,,,,
29408,B,xz,,28.8971,142.559,,0.12721870000000002,,,,,,
29878,B,xz,,30.8236,140.633,,-0.049505400000000005,,,,,,
29888,B,xz,,32.7501,142.559,,-0.0164383,,,,,,
30358,B,xz,,34.6765,140.633,,-0.3823083,,,,,,
30368,B,xz,,36.603,142.559,,0.1273233,,,,,,
28450,B,xz,,19.2647,144.486,,-0.0551383,,,,,,
28460,B,xz,,21.1912,146.412,,-0.012662000000000001,,,,,,
28462,B,xz,,19.2647,148.339,,-0.38002290000000005,,,,,,
28930,B,xz,,23.1177,144.486,,-0.38079450000000004,,,,,,
28942,B,xz,,23.1177,148.339,,-0.051786099999999995,,,,,,
28940,B,xz,,25.0442,146.412,,0.1241368,,,,,,
29410,B,xz,,26.9706,144.486,,-0.054240100000000006,,,,,,
29422,B,xz,,26.9706,148.339,,-0.3776345,,,,,,
29420,B,xz,,28.8971,146.412,,-0.015622600000000002,,,,,,
29890,B,xz,,30.8236,144.486,,-0.3779863,,,,,,
29900,B,xz,,32.7501,146.412,,0.1204977,,,,,,
29902,B,xz,,30.8236,148.339,,-0.048325299999999995,,,,,,
30370,B,xz,,34.6765,144.486,,-0.0521756,,,,,,
30380,B,xz,,36.603,146.412,,-0.0197212,,,,,,
30382,B,xz,,34.6765,148.339,,-0.3763894,,,,,,
28472,B,xz,,21.1912,150.265,,0.1255484,,,,,,
28474,B,xz,,19.2647,152.191,,-0.0353875,,,,,,
28954,B,xz,,23.1177,152.191,,-0.37895670000000004,,,,,,
28952,B,xz,,25.0442,150.265,,-0.020917700000000004,,,,,,
29434,B,xz,,26.9706,152.191,,-0.0342479,,,,,,
29432,B,xz,,28.8971,150.265,,0.12196219999999999,,,,,,
29912,B,xz,,32.7501,150.265,,-0.0255999,,,,,,
29914,B,xz,,30.8236,152.191,,-0.3774964,,,,,,
30392,B,xz,,36.603,150.265,,0.1178631,,,,,,
30394,B,xz,,34.6765,152.191,,-0.029821100000000003,,,,,,
30404,B,xz,,40.456,0.0,,-0.0991171,,,,,,
30406,B,xz,,38.5295,1.92647,,-0.1035552,,,,,,
30416,B,xz,,40.456,3.85295,,0.1098715,,,,,,
30886,B,xz,,42.3824,1.92647,,-0.1981976,,,,,,
30884,B,xz,,44.3089,0.0,,-0.0991181,,,,,,
30896,B,xz,,44.3089,3.85295,,-0.05950539999999999,,,,,,
31364,B,xz,,48.1619,0.0,,-0.0265832,,,,,,
31366,B,xz,,46.2354,1.92647,,-0.1256658,,,,,,
31376,B,xz,,48.1619,3.85295,,0.1917798,,,,,,
31844,B,xz,,52.0148,0.0,,0.26616500000000004,,,,,,
31846,B,xz,,50.0883,1.92647,,-0.0986803,,,,,,
31856,B,xz,,52.0148,3.85295,,0.19177860000000002,,,,,,
32324,B,xz,,55.8678,0.0,,0.266166,,,,,,
32326,B,xz,,53.9413,1.92647,,0.16708320000000002,,,,,,
32336,B,xz,,55.8678,3.85295,,-0.0924892,,,,,,
30418,B,xz,,38.5295,5.77942,,-0.15490959999999998,,,,,,
30428,B,xz,,40.456,7.7059,,-0.0383303,,,,,,
30430,B,xz,,38.5295,9.63237,,-0.051376099999999994,,,,,,
30898,B,xz,,42.3824,5.77942,,0.010791300000000004,,,,,,
30910,B,xz,,42.3824,9.63237,,-0.1374104,,,,,,
30908,B,xz,,44.3089,7.7059,,0.07768939999999999,,,,,,
31378,B,xz,,46.2354,5.77942,,-0.15858709999999998,,,,,,
31388,B,xz,,48.1619,7.7059,,-0.1401054,,,,,,
31390,B,xz,,46.2354,9.63237,,-0.0213922,,,,,,
31858,B,xz,,50.0883,5.77942,,0.09269950000000002,,,,,,
31868,B,xz,,52.0148,7.7059,,-0.4275833,,,,,,
31870,B,xz,,50.0883,9.63237,,-0.2391855,,,,,,
32338,B,xz,,53.9413,5.77942,,-0.1679724,,,,,,
32348,B,xz,,55.8678,7.7059,,0.0664028,,,,,,
32350,B,xz,,53.9413,9.63237,,0.21774010000000005,,,,,,
30440,B,xz,,40.456,11.5588,,0.0689255,,,,,,
30442,B,xz,,38.5295,13.4853,,-0.1268766,,,,,,
30922,B,xz,,42.3824,13.4853,,-0.030154799999999995,,,,,,
30920,B,xz,,44.3089,11.5588,,-0.0318228,,,,,,
31400,B,xz,,48.1619,11.5588,,0.1441306,,,,,,
31402,B,xz,,46.2354,13.4853,,-0.130903,,,,,,
31880,B,xz,,52.0148,11.5588,,0.14412979999999997,,,,,,
31882,B,xz,,50.0883,13.4853,,0.04505029999999999,,,,,,
32360,B,xz,,55.8678,11.5588,,-0.1210304,,,,,,
32362,B,xz,,53.9413,13.4853,,-0.1578688,,,,,,
30452,B,xz,,40.456,15.4118,,-0.027705,,,,,,
30454,B,xz,,38.5295,17.3383,,-0.0440914,,,,,,
30934,B,xz,,42.3824,17.3383,,-0.3730943,,,,,,
30932,B,xz,,44.3089,15.4118,,0.08135010000000001,,,,,,
31412,B,xz,,48.1619,15.4118,,-0.1256198,,,,,,
31414,B,xz,,46.2354,17.3383,,-0.0177301,,,,,,
31892,B,xz,,52.0148,15.4118,,-0.437738,,,,,,
31894,B,xz,,50.0883,17.3383,,-0.2247013,,,,,,
32372,B,xz,,55.8678,15.4118,,0.0465952,,,,,,
32374,B,xz,,53.9413,17.3383,,0.2225918,,,,,,
30464,B,xz,,40.456,19.2647,,0.1284155,,,,,,
30466,B,xz,,38.5295,21.1912,,-0.3840055,,,,,,
30476,B,xz,,40.456,23.1177,,-0.0270961,,,,,,
30946,B,xz,,42.3824,21.1912,,-0.035755999999999996,,,,,,
30944,B,xz,,44.3089,19.2647,,-0.0277315,,,,,,
30956,B,xz,,44.3089,23.1177,,0.1085098,,,,,,
31424,B,xz,,48.1619,19.2647,,0.1406513,,,,,,
31426,B,xz,,46.2354,21.1912,,-0.3758556,,,,,,
31436,B,xz,,48.1619,23.1177,,-0.1274941,,,,,,
31904,B,xz,,52.0148,19.2647,,0.1406489,,,,,,
31906,B,xz,,50.0883,21.1912,,0.04156990000000001,,,,,,
31916,B,xz,,52.0148,23.1177,,-0.4385064,,,,,,
32384,B,xz,,55.8678,19.2647,,-0.1304377,,,,,,
32386,B,xz,,53.9413,21.1912,,-0.15573130000000002,,,,,,
32396,B,xz,,55.8678,23.1177,,0.040598499999999996,,,,,,
30478,B,xz,,38.5295,25.0442,,-0.0451263,,,,,,
30488,B,xz,,40.456,26.9706,,0.13136910000000002,,,,,,
30958,B,xz,,42.3824,25.0442,,-0.37954109999999996,,,,,,
30968,B,xz,,44.3089,26.9706,,-0.029047200000000002,,,,,,
31438,B,xz,,46.2354,25.0442,,-0.017038899999999996,,,,,,
31448,B,xz,,48.1619,26.9706,,0.1420029,,,,,,
31918,B,xz,,50.0883,25.0442,,-0.22657509999999997,,,,,,
31928,B,xz,,52.0148,26.9706,,-0.13901439999999998,,,,,,
32398,B,xz,,53.9413,25.0442,,0.22631629999999997,,,,,,
32408,B,xz,,55.8678,26.9706,,-0.1379689,,,,,,
30490,B,xz,,38.5295,28.8971,,-0.3868157,,,,,,
30500,B,xz,,40.456,30.8236,,-0.029711699999999997,,,,,,
30502,B,xz,,38.5295,32.7501,,-0.0443967,,,,,,
30970,B,xz,,42.3824,28.8971,,-0.037492199999999996,,,,,,
30982,B,xz,,42.3824,32.7501,,-0.38306409999999996,,,,,,
30980,B,xz,,44.3089,30.8236,,0.1127379,,,,,,
31450,B,xz,,46.2354,28.8971,,-0.3792395,,,,,,
31460,B,xz,,48.1619,30.8236,,-0.1294474,,,,,,
31462,B,xz,,46.2354,32.7501,,-0.017101000000000005,,,,,,
31930,B,xz,,50.0883,28.8971,,0.0429219,,,,,,
31940,B,xz,,52.0148,30.8236,,-0.437819,,,,,,
31942,B,xz,,50.0883,32.7501,,-0.22852909999999999,,,,,,
32410,B,xz,,53.9413,28.8971,,-0.1568034,,,,,,
32420,B,xz,,55.8678,30.8236,,0.0412747,,,,,,
32422,B,xz,,53.9413,32.7501,,0.22942450000000003,,,,,,
30512,B,xz,,40.456,34.6765,,0.1347103,,,,,,
30514,B,xz,,38.5295,36.603,,-0.39158740000000003,,,,,,
30994,B,xz,,42.3824,36.603,,-0.03804160000000001,,,,,,
30992,B,xz,,44.3089,34.6765,,-0.03059,,,,,,
31472,B,xz,,48.1619,34.6765,,0.1400393,,,,,,
31474,B,xz,,46.2354,36.603,,-0.37991230000000004,,,,,,
31952,B,xz,,52.0148,34.6765,,-0.1324524,,,,,,
31954,B,xz,,50.0883,36.603,,0.040956000000000006,,,,,,
32432,B,xz,,55.8678,34.6765,,-0.1447287,,,,,,
32434,B,xz,,53.9413,36.603,,-0.1568925,,,,,,
30524,B,xz,,40.456,38.5295,,-0.0319749,,,,,,
30526,B,xz,,38.5295,40.456,,-0.0458251,,,,,,
30536,B,xz,,40.456,42.3824,,0.1418296,,,,,,
31006,B,xz,,42.3824,40.456,,-0.3867549,,,,,,
31004,B,xz,,44.3089,38.5295,,0.1139201,,,,,,
31016,B,xz,,44.3089,42.3824,,-0.0318818,,,,,,
31484,B,xz,,48.1619,38.5295,,-0.13300920000000002,,,,,,
31486,B,xz,,46.2354,40.456,,-0.014954399999999993,,,,,,
31496,B,xz,,48.1619,42.3824,,0.1355487,,,,,,
31964,B,xz,,52.0148,38.5295,,-0.44194289999999997,,,,,,
31966,B,xz,,50.0883,40.456,,-0.3571139,,,,,,
31976,B,xz,,52.0148,42.3824,,-0.12388080000000001,,,,,,
32444,B,xz,,55.8678,38.5295,,0.046764799999999995,,,,,,
32446,B,xz,,53.9413,40.456,,0.24552579999999996,,,,,,
32456,B,xz,,55.8678,42.3824,,-0.1638983,,,,,,
30538,B,xz,,38.5295,44.3089,,-0.3899322,,,,,,
30548,B,xz,,40.456,46.2354,,-0.0399226,,,,,,
30550,B,xz,,38.5295,48.1619,,-0.029176599999999997,,,,,,
31018,B,xz,,42.3824,44.3089,,-0.0440205,,,,,,
31030,B,xz,,42.3824,48.1619,,-0.3889779,,,,,,
31028,B,xz,,44.3089,46.2354,,0.1172121,,,,,,
31498,B,xz,,46.2354,44.3089,,-0.36847440000000004,,,,,,
31508,B,xz,,48.1619,46.2354,,-0.1580631,,,,,,
31510,B,xz,,46.2354,48.1619,,0.016598799999999997,,,,,,
31978,B,xz,,50.0883,44.3089,,0.036466,,,,,,
31988,B,xz,,52.0148,46.2354,,-0.41001889999999996,,,,,,
31990,B,xz,,50.0883,48.1619,,-0.367427,,,,,,
32458,B,xz,,53.9413,44.3089,,-0.1561943,,,,,,
32468,B,xz,,55.8678,46.2354,,0.0618163,,,,,,
32470,B,xz,,53.9413,48.1619,,0.2993208,,,,,,
30560,B,xz,,40.456,50.0883,,0.1379826,,,,,,
30562,B,xz,,38.5295,52.0148,,-0.21096130000000002,,,,,,
31042,B,xz,,42.3824,52.0148,,-0.11599960000000001,,,,,,
31040,B,xz,,44.3089,50.0883,,-0.0382029,,,,,,
31520,B,xz,,48.1619,50.0883,,0.0592053,,,,,,
31522,B,xz,,46.2354,52.0148,,-0.13572040000000002,,,,,,
32000,B,xz,,52.0148,50.0883,,-0.1165358,,,,,,
32002,B,xz,,50.0883,52.0148,,-0.106219,,,,,,
32480,B,xz,,55.8678,50.0883,,-0.1911534,,,,,,
32482,B,xz,,53.9413,52.0148,,0.020183599999999996,,,,,,
30572,B,xz,,40.456,53.9413,,0.0967655,,,,,,
30574,B,xz,,38.5295,55.8678,,0.0009350999999999943,,,,,,
31054,B,xz,,42.3824,55.8678,,-0.4040489,,,,,,
31052,B,xz,,44.3089,53.9413,,-0.042091100000000006,,,,,,
31532,B,xz,,48.1619,53.9413,,0.1834749,,,,,,
31534,B,xz,,46.2354,55.8678,,0.0324579,,,,,,
32012,B,xz,,52.0148,53.9413,,0.0730953,,,,,,
32014,B,xz,,50.0883,55.8678,,-0.461245,,,,,,
32492,B,xz,,55.8678,53.9413,,-0.0956011,,,,,,
32494,B,xz,,53.9413,55.8678,,0.39887079999999997,,,,,,
30584,B,xz,,40.456,57.7942,,-0.028648800000000002,,,,,,
30586,B,xz,,38.5295,59.7207,,-0.3755384,,,,,,
30596,B,xz,,40.456,61.6472,,0.1451748,,,,,,
31066,B,xz,,42.3824,59.7207,,-0.06168849999999999,,,,,,
31064,B,xz,,44.3089,57.7942,,0.1619933,,,,,,
31076,B,xz,,44.3089,61.6472,,-0.023925400000000003,,,,,,
31544,B,xz,,48.1619,57.7942,,-0.0382558,,,,,,
31546,B,xz,,46.2354,59.7207,,-0.38443940000000004,,,,,,
31556,B,xz,,48.1619,61.6472,,0.1720678,,,,,,
32024,B,xz,,52.0148,57.7942,,0.4979492,,,,,,
32026,B,xz,,50.0883,59.7207,,-0.017937600000000012,,,,,,
32036,B,xz,,52.0148,61.6472,,0.1663391,,,,,,
32504,B,xz,,55.8678,57.7942,,0.1514647,,,,,,
32506,B,xz,,53.9413,59.7207,,-0.2094394,,,,,,
32516,B,xz,,55.8678,61.6472,,-0.1103582,,,,,,
30598,B,xz,,38.5295,63.5737,,-0.0415649,,,,,,
30608,B,xz,,40.456,65.5001,,-0.030324600000000004,,,,,,
31078,B,xz,,42.3824,63.5737,,-0.3913114,,,,,,
31088,B,xz,,44.3089,65.5001,,0.1341066,,,,,,
31558,B,xz,,46.2354,63.5737,,-0.0411011,,,,,,
31568,B,xz,,48.1619,65.5001,,-0.03489830000000001,,,,,,
32038,B,xz,,50.0883,63.5737,,-0.4000235,,,,,,
32048,B,xz,,52.0148,65.5001,,0.45031849999999995,,,,,,
32518,B,xz,,53.9413,63.5737,,0.3512411,,,,,,
32528,B,xz,,55.8678,65.5001,,0.17365250000000002,,,,,,
30610,B,xz,,38.5295,67.4266,,-0.38217579999999995,,,,,,
30620,B,xz,,40.456,69.3531,,0.1290509,,,,,,
30622,B,xz,,38.5295,71.2796,,-0.1461001,,,,,,
31090,B,xz,,42.3824,67.4266,,-0.026600400000000003,,,,,,
31102,B,xz,,42.3824,71.2796,,-0.2135802,,,,,,
31100,B,xz,,44.3089,69.3531,,-0.0524231,,,,,,
31570,B,xz,,46.2354,67.4266,,-0.3924078,,,,,,
31580,B,xz,,48.1619,69.3531,,0.13055,,,,,,
31582,B,xz,,46.2354,71.2796,,-0.1446877,,,,,,
32050,B,xz,,50.0883,67.4266,,0.0314681,,,,,,
32060,B,xz,,52.0148,69.3531,,-0.1287205,,,,,,
32062,B,xz,,50.0883,71.2796,,-0.22779919999999998,,,,,,
32530,B,xz,,53.9413,67.4266,,-0.2217278,,,,,,
32540,B,xz,,55.8678,69.3531,,-0.12264810000000001,,,,,,
32542,B,xz,,53.9413,71.2796,,-0.12958820000000001,,,,,,
30632,B,xz,,40.456,73.206,,0.1015365,,,,,,
30634,B,xz,,38.5295,75.1325,,-0.1461003,,,,,,
30644,B,xz,,40.456,77.059,,-0.0291876,,,,,,
31114,B,xz,,42.3824,75.1325,,0.0024542000000000036,,,,,,
31112,B,xz,,44.3089,73.206,,-0.045609,,,,,,
31124,B,xz,,44.3089,77.059,,0.046687,,,,,,
31592,B,xz,,48.1619,73.206,,0.1096269,,,,,,
31594,B,xz,,46.2354,75.1325,,-0.14468799999999998,,,,,,
31604,B,xz,,48.1619,77.059,,-0.0319037,,,,,,
32072,B,xz,,52.0148,73.206,,-0.030509300000000003,,,,,,
32074,B,xz,,50.0883,75.1325,,0.010544600000000001,,,,,,
32084,B,xz,,52.0148,77.059,,0.13948,,,,,,
32552,B,xz,,55.8678,73.206,,-0.42934799999999995,,,,,,
32554,B,xz,,53.9413,75.1325,,-0.1295885,,,,,,
32564,B,xz,,55.8678,77.059,,0.1394842,,,,,,
30646,B,xz,,38.5295,78.9855,,-0.0551267,,,,,,
30656,B,xz,,40.456,80.9119,,0.0616578,,,,,,
31126,B,xz,,42.3824,78.9855,,-0.1282706,,,,,,
31136,B,xz,,44.3089,80.9119,,-0.0293465,,,,,,
31606,B,xz,,46.2354,78.9855,,-0.0523899,,,,,,
31616,B,xz,,48.1619,80.9119,,0.0869851,,,,,,
32086,B,xz,,50.0883,78.9855,,-0.22779699999999997,,,,,,
32096,B,xz,,52.0148,80.9119,,-0.1287181,,,,,,
32566,B,xz,,53.9413,78.9855,,0.040402999999999994,,,,,,
32576,B,xz,,55.8678,80.9119,,-0.42315250000000004,,,,,,
30658,B,xz,,38.5295,82.8384,,-0.37828799999999996,,,,,,
30668,B,xz,,40.456,84.7649,,-0.0191797,,,,,,
31138,B,xz,,42.3824,82.8384,,-0.037424799999999994,,,,,,
31148,B,xz,,44.3089,84.7649,,0.0606506,,,,,,
31618,B,xz,,46.2354,82.8384,,-0.12842340000000002,,,,,,
31628,B,xz,,48.1619,84.7649,,-0.025927099999999998,,,,,,
32098,B,xz,,50.0883,82.8384,,-0.012097500000000011,,,,,,
32108,B,xz,,52.0148,84.7649,,0.14162760000000002,,,,,,
32578,B,xz,,53.9413,82.8384,,-0.2277949,,,,,,
32588,B,xz,,55.8678,84.7649,,0.14163160000000002,,,,,,
30670,B,xz,,38.5295,86.6914,,-0.049098499999999996,,,,,,
30680,B,xz,,40.456,88.6178,,0.1253795,,,,,,
30682,B,xz,,38.5295,90.5443,,-0.3815455,,,,,,
31150,B,xz,,42.3824,86.6914,,-0.3755571,,,,,,
31162,B,xz,,42.3824,90.5443,,-0.0437047,,,,,,
31160,B,xz,,44.3089,88.6178,,-0.0229967,,,,,,
31630,B,xz,,46.2354,86.6914,,-0.0384262,,,,,,
31640,B,xz,,48.1619,88.6178,,0.0816463,,,,,,
31642,B,xz,,46.2354,90.5443,,-0.3748925,,,,,,
32110,B,xz,,50.0883,86.6914,,-0.22397699999999998,,,,,,
32120,B,xz,,52.0148,88.6178,,-0.1248969,,,,,,
32122,B,xz,,50.0883,90.5443,,-0.0174358,,,,,,
32590,B,xz,,53.9413,86.6914,,0.042550800000000014,,,,,,
32600,B,xz,,55.8678,88.6178,,-0.4321723,,,,,,
32602,B,xz,,53.9413,90.5443,,-0.2239755,,,,,,
30692,B,xz,,40.456,92.4708,,-0.0183919,,,,,,
30694,B,xz,,38.5295,94.3973,,-0.05087320000000001,,,,,,
31174,B,xz,,42.3824,94.3973,,-0.3823409,,,,,,
31172,B,xz,,44.3089,92.4708,,0.126432,,,,,,
31652,B,xz,,48.1619,92.4708,,-0.024501099999999998,,,,,,
31654,B,xz,,46.2354,94.3973,,-0.0380732,,,,,,
32132,B,xz,,52.0148,92.4708,,0.1402891,,,,,,
32134,B,xz,,50.0883,94.3973,,-0.375086,,,,,,
32612,B,xz,,55.8678,92.4708,,-0.13956079999999998,,,,,,
32614,B,xz,,53.9413,94.3973,,0.041212,,,,,,
30704,B,xz,,40.456,96.3237,,0.1282008,,,,,,
30706,B,xz,,38.5295,98.2502,,-0.38365099999999996,,,,,,
30716,B,xz,,40.456,100.177,,-0.0223957,,,,,,
31186,B,xz,,42.3824,98.2502,,-0.045302699999999994,,,,,,
31184,B,xz,,44.3089,96.3237,,-0.024485899999999998,,,,,,
31196,B,xz,,44.3089,100.177,,0.1306304,,,,,,
31664,B,xz,,48.1619,96.3237,,0.1089145,,,,,,
31666,B,xz,,46.2354,98.2502,,-0.3797579,,,,,,
31676,B,xz,,48.1619,100.177,,-0.026430000000000002,,,,,,
32144,B,xz,,52.0148,96.3237,,-0.126135,,,,,,
32146,B,xz,,50.0883,98.2502,,-0.017805600000000005,,,,,,
32156,B,xz,,52.0148,100.177,,0.1408185,,,,,,
32624,B,xz,,55.8678,96.3237,,-0.4346504,,,,,,
32626,B,xz,,53.9413,98.2502,,-0.2252119,,,,,,
32636,B,xz,,55.8678,100.177,,-0.1383905,,,,,,
30718,B,xz,,38.5295,102.103,,-0.049122,,,,,,
30728,B,xz,,40.456,104.03,,0.1334016,,,,,,
31198,B,xz,,42.3824,102.103,,-0.3853257,,,,,,
31208,B,xz,,44.3089,104.03,,-0.027042,,,,,,
31678,B,xz,,46.2354,102.103,,-0.0384379,,,,,,
31688,B,xz,,48.1619,104.03,,0.1138305,,,,,,
32158,B,xz,,50.0883,102.103,,-0.3802027,,,,,,
32168,B,xz,,52.0148,104.03,,-0.1276159,,,,,,
32638,B,xz,,53.9413,102.103,,0.041742100000000004,,,,,,
32648,B,xz,,55.8678,104.03,,-0.43629860000000004,,,,,,
30730,B,xz,,38.5295,105.956,,-0.3881285,,,,,,
30740,B,xz,,40.456,107.883,,-0.023588599999999998,,,,,,
30742,B,xz,,38.5295,109.809,,-0.0505289,,,,,,
31210,B,xz,,42.3824,105.956,,-0.045704299999999996,,,,,,
31222,B,xz,,42.3824,109.809,,-0.3912652,,,,,,
31220,B,xz,,44.3089,107.883,,0.1367168,,,,,,
31690,B,xz,,46.2354,105.956,,-0.3834005,,,,,,
31700,B,xz,,48.1619,107.883,,-0.0285359,,,,,,
31702,B,xz,,46.2354,109.809,,-0.0391568,,,,,,
32170,B,xz,,50.0883,105.956,,-0.0185511,,,,,,
32180,B,xz,,52.0148,107.883,,0.14202169999999997,,,,,,
32182,B,xz,,50.0883,109.809,,-0.38573409999999997,,,,,,
32650,B,xz,,53.9413,105.956,,-0.3552984,,,,,,
32660,B,xz,,55.8678,107.883,,-0.1390517,,,,,,
32662,B,xz,,53.9413,109.809,,0.04294229999999999,,,,,,
30752,B,xz,,40.456,111.736,,0.1397359,,,,,,
30754,B,xz,,38.5295,113.662,,-0.396196,,,,,,
31234,B,xz,,42.3824,113.662,,-0.0458283,,,,,,
31232,B,xz,,44.3089,111.736,,-0.030461500000000002,,,,,,
31712,B,xz,,48.1619,111.736,,0.1222728,,,,,,
31714,B,xz,,46.2354,113.662,,-0.39080899999999996,,,,,,
32192,B,xz,,52.0148,111.736,,-0.1269922,,,,,,
32194,B,xz,,50.0883,113.662,,-0.019214999999999996,,,,,,
32672,B,xz,,55.8678,111.736,,-0.4352112,,,,,,
32674,B,xz,,53.9413,113.662,,-0.36142009999999997,,,,,,
30764,B,xz,,40.456,115.588,,-0.025615900000000004,,,,,,
30766,B,xz,,38.5295,117.515,,-0.052495299999999995,,,,,,
30776,B,xz,,40.456,119.441,,0.1544694,,,,,,
31246,B,xz,,42.3824,117.515,,-0.4041747,,,,,,
31244,B,xz,,44.3089,115.588,,0.1457787,,,,,,
31256,B,xz,,44.3089,119.441,,-0.0324931,,,,,,
31724,B,xz,,48.1619,115.588,,-0.0334915,,,,,,
31726,B,xz,,46.2354,117.515,,-0.0367706,,,,,,
31736,B,xz,,48.1619,119.441,,0.14428950000000001,,,,,,
