ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
64000
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 1.5635308912750000e+02
0.0000000000000000e+00 1.5662466809540001e+02
0.0000000000000000e+00 3.1292548713799999e+01
ITEM: ATOMS id type x y z c_outbec[1] c_outbec[2] c_outbec[3] c_outbec[4] c_outbec[5] c_outbec[6] c_outbec[7] c_outbec[8] c_outbec[9]
8 1 9.93762 5.86775 1.92294 3.03416 -0.0760441 0.246279 0.211132 3.05699 0.11906 -0.167289 -0.205513 3.07856
9 1 13.8435 5.86019 1.88911 3.06343 0.19367 -0.183298 -0.0777793 3.04196 -0.25073 0.169143 0.129211 3.08048
13 1 13.8222 9.7775 1.91836 3.0275 -0.0949528 0.184421 0.175873 3.05323 0.103656 -0.109253 -0.141234 3.08467
6409 2 11.7021 8.00476 0.211374 4.81636 0.340201 -0.0851281 -0.1178 4.7824 -0.30664 0.412478 0.0403957 4.77408
6432 2 11.687 8.04175 4.00644 4.81686 -0.0185625 0.23753 0.296376 4.86925 0.0516756 -0.0973293 -0.303099 4.94265
25616 4 11.9527 5.94175 1.56156 -2.4205 0.0484297 -0.296727 -0.0308638 -3.40193 -0.0349447 -0.108061 0.0435956 -2.21565
25623 4 9.88644 7.76295 1.63196 -3.30089 -0.0457277 0.109852 0.00127794 -2.44624 0.295815 -0.020291 0.117245 -2.23809
25624 4 11.9356 9.49142 2.00162 -2.43368 -0.303505 0.0252813 -0.109875 -2.32946 0.0654498 -0.0132846 -0.025706 -3.21679
25625 4 14.134 7.75683 1.98853 -2.34477 -0.11427 -0.0833819 -0.304028 -2.42953 -0.0611297 0.0157044 0.00688787 -3.24639
25681 4 10.3033 5.95431 3.78253 -2.18841 -0.0170102 -0.0768349 0.114727 -3.19027 0.00880866 -0.27515 -0.0697815 -2.39746
25684 4 13.7269 5.5525 3.75148 -3.20215 0.00651609 -0.0214256 -0.0995115 -2.23672 0.0807817 0.060133 0.249831 -2.42087
25694 4 9.87311 9.4878 3.80061 -3.10449 0.138277 -0.0225426 0.00931182 -2.21316 0.0851288 0.00555051 0.278527 -2.42926
10 1 17.7479 5.84306 1.86214 3.03231 -0.0767157 0.246619 0.209398 3.05704 0.116387 -0.169901 -0.204759 3.07854
14 1 17.7325 9.77558 1.88756 3.05201 0.169709 -0.103584 -0.106804 3.03493 -0.190642 0.137138 0.10265 3.08333
6410 2 15.604 7.99072 0.179356 4.74004 -0.0866157 0.285022 0.372235 4.91949 0.11636 -0.0484225 -0.413761 4.71874
6433 2 15.5833 8.02609 3.97272 4.81814 0.300555 0.0154988 -0.0496206 4.82809 -0.230931 0.289462 0.116917 4.98004
6434 2 19.4991 8.0184 3.94505 4.83022 -0.0194841 0.243191 0.288888 4.85942 0.0515094 -0.100685 -0.305861 4.94104
6571 2 19.5122 7.97966 0.14998 4.82711 0.345385 -0.0918567 -0.117833 4.78145 -0.306852 0.416516 0.0387556 4.77113
25618 4 15.8593 5.56137 2.03207 -2.42362 -0.269371 0.0871494 -0.104675 -2.38659 0.167342 -0.00203009 0.0893433 -3.2681
25627 4 17.6958 7.7387 1.5715 -3.30648 -0.0443749 0.107632 0.00378369 -2.44516 0.296547 -0.0207566 0.11819 -2.24178
25687 4 18.1127 5.9274 3.72211 -2.19274 -0.0153672 -0.0762849 0.116981 -3.1884 0.00972156 -0.273287 -0.0681814 -2.3981
25698 4 17.6845 9.46717 3.73871 -3.10821 0.134947 -0.0219578 0.00744792 -2.21469 0.0858417 0.00804757 0.279478 -2.42843
