Structure 40: -506.345529321756 -506.2070617675781 -6.329319116521949 -6.327588272094727 80 0.13846755417785062
Structure 41: -507.095246330078 -506.956298828125 -6.338690579125975 -6.336953735351562 80 0.1389475019529982
Structure 42: -506.071509358957 -505.95660400390625 -6.325893866986962 -6.3244575500488285 80 0.1149053550507233
Structure 43: -506.479628836485 -506.3736572265625 -6.330995360456063 -6.329670715332031 80 0.10597160992250565
Structure 44: -505.973264458538 -505.83062744140625 -6.324665805731724 -6.322882843017578 80 0.14263701713173305
Structure 45: -507.026755730116 -506.89410400390625 -6.3378344466264505 -6.3361763000488285 80 0.13265172620975818
Structure 46: -507.348552882162 -507.2382507324219 -6.341856911027024 -6.340478134155274 80 0.11030214974010732
Structure 47: -506.589890591884 -506.48260498046875 -6.33237363239855 -6.331032562255859 80 0.10728561141525006
Structure 48: -506.126240753681 -506.0606689453125 -6.326578009421012 -6.325758361816407 80 0.06557180836847465
Structure 49: -506.083033194125 -506.00152587890625 -6.326037914926562 -6.325019073486328 80 0.08150731521874377
Structure 50: -505.835283017965 -505.7261962890625 -6.322941037724563 -6.321577453613282 80 0.10908672890252546
Structure 51: -506.549444759723 -506.43963623046875 -6.3318680594965375 -6.330495452880859 80 0.10980852925422369
Structure 52: -506.69494400678 -506.5723876953125 -6.333686800084751 -6.332154846191406 80 0.12255631146751966
Structure 53: -506.777715006181 -506.6515197753906 -6.3347214375772625 -6.333143997192383 80 0.12619523079035844
Structure 54: -507.129642691274 -507.001708984375 -6.339120533640925 -6.337521362304687 80 0.1279337068990003
Structure 55: -506.113819931263 -505.9653015136719 -6.326422749140788 -6.324566268920899 80 0.14851841759110584
Structure 56: -505.620071099009 -505.4953308105469 -6.320250888737613 -6.318691635131836 80 0.12474028846213514
Structure 57: -505.643818286619 -505.5133972167969 -6.320547728582738 -6.318917465209961 80 0.13042106982214818
Structure 58: -505.633321872472 -505.4801025390625 -6.3204165234059 -6.318501281738281 80 0.15321933340948135
Structure 59: -504.525330430257 -504.41314697265625 -6.306566630378212 -6.305164337158203 80 0.11218345760073589
Structure 60: -505.283836131515 -505.1693115234375 -6.316047951643937 -6.314616394042969 80 0.11452460807748821
Structure 61: -504.751104376679 -504.63104248046875 -6.309388804708488 -6.307888031005859 80 0.12006189621024532
Structure 62: -505.01554233348 -504.9302062988281 -6.3126942791685 -6.311627578735352 80 0.08533603465190254
Structure 63: -505.650049221604 -505.5289001464844 -6.32062561527005 -6.319111251831055 80 0.12114907511960382
Structure 64: -505.618415053101 -505.496337890625 -6.320230188163762 -6.318704223632812 80 0.1220771624759891
Structure 65: -505.567538635045 -505.4595947265625 -6.319594232938063 -6.318244934082031 80 0.10794390848252533
Structure 66: -505.856581847318 -505.7448425292969 -6.323207273091475 -6.321810531616211 80 0.11173931802113657
Structure 67: -506.039382911047 -505.9248352050781 -6.325492286388088 -6.324060440063477 80 0.11454770596890285
Structure 68: -505.743364261856 -505.65203857421875 -6.3217920532732 -6.320650482177735 80 0.09132568763726567
